id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,issue_date_y,issue_date_m,issue_date_diff,isDefault
4718,10909.09091,5,25.201,281.39,4,1,3,1,1,1,0,536,23,2.79,1,622.7272727,778.4090909,0.0,3854.307692,51.69230769,0,0,1,4.0,,2.0,7.0,3.0,0,0,0.0,2018,1,3867,0.40287122
4719,5909.090909,3,14.289,168.45,1,1,0,0,1,0,0,195,38,24.40909091,1,685.0,856.25,0.0,2980.384615,47.30769231,0,38,1,4.0,0.0,30.0,22.0,13.0,0,0,0.0,2013,11,2345,0.25561956
4720,10909.09091,3,7.97,313.23,0,1,11,0,1,1,4,186,9,28.72727273,0,812.7272727,948.1818182,0.0,8414.769231,50.29230769,0,4,1,2.0,0.0,3.0,3.0,3.0,0,0,0.0,2017,12,3836,0.22971702
4721,10454.54545,3,14.289,387.43,2,0,0,8,1,1,0,171,8,9.883636364,3,618.1818182,669.6969697,0.0,4776.153846,89.76923077,1,0,1,3.0,0.0,21.0,12.0,8.0,0,0,0.0,2014,11,2710,0.3670505
4722,17727.27273,3,9.17,478.19,1,3,1,10,0,1,0,195,38,4.23,0,720.0,900.0,0.0,4053.230769,10.24615385,1,0,1,9.0,0.0,2.0,24.0,14.0,0,7310,2193.0,2014,6,2557,0.2182687
4723,16545.45455,3,10.377,461.87,1,4,4,0,0,1,2,31,2,4.918181818,0,690.0,862.5,0.0,3229.692308,23.1,0,5,1,2.0,0.0,4.0,14.0,11.0,3,6109,1315.784615,2015,10,3044,0.19868465
4724,9090.909091,3,15.8,350.59,2,1,0,10,2,0,4,491,30,13.63,0,600.0,650.0,0.0,13346.0,85.0,1,106,1,7.0,0.0,0.0,12.0,11.0,2,1661,166.1,2013,3,2100,0.19286212
4725,22727.27273,5,14.366,569.6,2,2,8,1,0,2,0,359,43,28.8,0,730.0,912.5,0.0,26008.76923,51.04615385,1,148,1,,,,,,0,10069,3485.423077,2011,4,1400,0.25801918
4726,12000.0,3,13.23,405.66,2,0,5,10,1,1,0,156,18,14.18727273,1,568.6363636,663.4090909,0.0,10853.53846,87.57692308,1,106,1,,,,,,3,1893,189.3,2010,9,1188,0.19483694
4727,4545.454545,3,12.089,163.67,1,0,1,5,1,0,0,253,21,29.76,0,564.5454545,658.6363636,0.0,14842.0,66.87692308,1,10229,1,7.0,0.0,3.0,11.0,6.0,3,1208,260.1846154,2013,10,2314,0.19624795
4728,10000.0,3,15.906,344.02,2,0,5,10,0,1,2,176,3,14.14545455,0,725.4545455,785.9090909,1.0,8366.538462,38.23076923,0,5,1,6.0,0.0,5.0,17.0,11.0,3,3002,1039.153846,2016,2,3167,0.19110402
4729,9090.909091,3,12.231,339.79,2,0,8,10,0,1,1,243,13,19.94545455,3,552.2727273,690.3409091,0.0,27026.46154,74.65384615,1,1,1,15.0,0.0,44.0,30.0,11.0,0,0,0.0,2017,5,3622,0.35418412
4730,6000.0,3,14.031,209.73,2,0,0,4,1,1,1,193,13,5.28,0,600.0,750.0,0.0,6049.0,62.03076923,1,1,1,5.0,0.0,0.0,5.0,4.0,3,2215,511.1538462,2016,9,3380,0.19635932
4731,14400.0,3,6.83,443.52,0,5,2,2,1,1,3,137,32,11.45454545,0,654.5454545,763.6363636,0.0,4173.076923,12.18461538,0,3,1,4.0,0.0,13.0,8.0,7.0,2,5524,1784.676923,2018,6,4018,0.18946537
4732,24000.0,3,6.228,740.18,0,3,3,10,0,2,4,107,30,18.81,0,730.0,851.6666667,0.0,33485.53846,82.27692308,0,4,1,2.0,0.0,9.0,6.0,3.0,3,8737,1612.984615,2015,3,2830,0.19784972
4733,5731.818182,3,15.61,169.58,3,3,6,10,2,2,2,614,3,15.7,0,727.2727273,787.8787879,0.0,6758.769231,10.87692308,1,5,1,5.0,0.0,3.0,26.0,12.0,0,2080,576.0,2014,10,2679,0.23721676
4734,25425.0,5,19.791,702.07,5,0,7,9,1,1,4,370,13,8.836363636,0,695.0,868.75,1.0,15642.69231,67.63076923,1,4,1,7.0,0.0,6.0,19.0,9.0,0,7608,877.8461538,2015,6,2922,0.29587036
4735,38181.81818,3,14.661,1235.52,3,0,4,4,1,2,0,264,30,8.42,1,560.4545455,700.5681818,0.0,871.2307692,48.35384615,0,0,1,1.0,0.0,11.0,5.0,4.0,0,0,0.0,2014,7,2587,0.36815768
4736,14400.0,3,13.491,457.52,2,0,13,8,0,2,0,129,30,23.49818182,0,690.0,862.5,0.0,22393.0,83.13846154,0,0,1,4.0,0.0,1.0,13.0,5.0,2,5239,0.0,2014,7,2587,0.20710544
4737,5454.545455,3,6.741,186.61,0,1,7,10,2,1,4,366,44,30.7,0,660.0,770.0,0.0,6519.230769,37.29230769,1,4,1,5.0,0.0,3.0,19.0,11.0,0,0,0.0,2014,11,2710,0.21500866
4738,4545.454545,3,6.741,155.51,0,3,0,10,1,1,4,260,21,32.44,0,659.0909091,768.9393939,0.0,1348.0,6.0,0,4,1,1.0,0.0,5.0,5.0,2.0,0,0,0.0,2016,12,3471,0.23916301
4739,20727.27273,3,14.96,658.26,3,5,2,4,1,0,0,152,14,17.34,0,747.2727273,934.0909091,0.0,23533.0,46.3,1,17466,1,,,,,,0,0,0.0,2009,11,884,0.26730078
4740,11818.18182,3,14.99,346.61,2,4,11,4,0,1,0,274,8,27.02181818,1,680.0,850.0,1.0,4201.846154,37.47692308,0,0,1,3.0,0.0,6.0,8.0,3.0,0,0,0.0,2016,12,3471,0.30416715
4741,28636.36364,3,15.015,1190.28,2,3,2,1,0,2,0,19,14,17.59,0,752.7272727,940.9090909,0.0,12413.0,46.95384615,0,0,1,6.0,0.0,18.0,9.0,5.0,0,0,0.0,2014,4,2496,0.31433898
4742,8727.272727,3,6.721,243.78,0,0,11,10,0,0,2,390,13,7.34,0,850.9090909,921.8181818,0.0,25014.0,8.1,0,5,1,3.0,0.0,5.0,8.0,7.0,0,0,0.0,2018,9,4110,0.22330435
4743,12727.27273,3,13.59,475.71,2,1,13,5,0,0,0,104,23,16.10909091,0,681.8181818,795.4545455,0.0,21912.15385,42.75384615,0,0,1,3.0,0.0,4.0,13.0,6.0,0,0,0.0,2017,9,3745,0.2743669
4744,18850.0,5,13.779,451.52,2,3,6,10,0,0,4,478,37,25.01818182,0,690.0,862.5,0.0,46209.69231,69.0,0,4,1,8.0,0.0,9.0,13.0,8.0,0,0,0.0,2016,5,3257,0.3590552
4745,13090.90909,5,18.99,311.23,3,0,1,3,1,1,0,371,7,16.61727273,0,741.8181818,865.4545455,1.0,3783.230769,23.0,0,0,1,2.0,0.0,9.0,28.0,15.0,0,0,0.0,2016,3,3196,0.47473106
4746,4545.454545,3,11.99,166.05,1,3,9,8,0,2,0,223,12,30.92727273,0,685.0,856.25,0.0,41528.0,79.04615385,0,0,1,10.0,0.0,20.0,38.0,25.0,1,2328,232.8,2014,4,2496,0.2109203
4747,7272.727273,3,5.32,240.92,0,2,6,10,0,1,5,186,9,4.900909091,0,752.7272727,878.1818182,0.0,24546.92308,69.34615385,0,6,1,4.0,0.0,3.0,11.0,4.0,3,3958,395.8,2016,1,3136,0.19784972
4748,3272.727273,3,9.49,96.09,1,2,1,10,1,0,9,173,32,12.98,0,564.5454545,611.5909091,1.0,2690.153846,16.61538462,0,10,1,3.0,0.0,4.0,14.0,12.0,0,0,0.0,2016,7,3318,0.26828164
4749,13236.36364,5,14.292,271.65,2,3,6,10,2,2,0,124,13,30.61090909,0,715.0,774.5833333,0.0,12158.0,85.6,1,33946,1,8.0,0.0,7.0,23.0,20.0,0,0,0.0,2013,8,2253,0.35127458
4750,18181.81818,3,8.239,622.04,0,3,5,7,1,1,4,104,23,13.64727273,1,695.0,868.75,0.0,16395.0,54.06153846,1,4,1,2.0,0.0,8.0,7.0,5.0,0,2582,0.0,2015,1,2771,0.22439237
4751,19090.90909,5,13.779,503.02,2,0,13,3,2,2,4,44,26,10.95454545,0,622.7272727,674.6212121,0.0,39070.38462,98.0,1,4,1,8.0,0.0,6.0,18.0,13.0,1,1999,461.3076923,2014,2,2437,0.20265651
4752,4909.090909,3,6.651,186.34,0,1,0,0,0,2,0,693,19,20.09454545,0,556.3636364,649.0909091,1.0,3875.846154,28.6,1,0,1,3.0,0.0,8.0,16.0,7.0,3,421,97.15384615,2016,6,3288,0.19310108
4753,14000.0,5,17.56,352.17,3,1,1,1,1,1,0,17,13,8.94,0,685.0,856.25,0.0,25235.53846,85.83076923,1,20711,1,7.0,0.0,5.0,10.0,6.0,4,1815,628.2692308,2013,8,2253,0.19385156
4754,8727.272727,3,19.547,288.3,3,0,3,1,1,0,0,652,0,15.29181818,0,670.0,781.6666667,0.0,23328.0,69.2,1,967,1,11.0,0.0,0.0,11.0,7.0,3,3953,1185.9,2013,3,2100,0.19610076
4755,14181.81818,3,5.841,367.74,0,0,0,2,1,0,3,225,18,14.9,0,774.5454545,968.1818182,0.0,4583.076923,52.33846154,0,3,1,3.0,0.0,17.0,6.0,5.0,3,3393,339.3,2016,4,3227,0.19079678
4756,7272.727273,3,10.99,261.88,1,1,10,10,2,0,0,299,0,6.436363636,0,552.2727273,690.3409091,0.0,5973.461538,16.5,0,0,1,5.0,0.0,2.0,19.0,9.0,0,0,0.0,2016,9,3380,0.2602666
4757,5454.545455,3,15.05,173.45,2,0,11,10,0,1,11,274,8,10.73454545,2,585.0,731.25,0.0,8561.538462,27.1,0,12,1,4.0,0.0,4.0,16.0,7.0,1,1459,157.1230769,2017,7,3683,0.19218805
4758,38181.81818,5,15.59,843.53,3,0,1,2,0,1,0,325,30,5.572727273,2,627.2727273,679.5454545,0.0,5671.384615,36.92307692,1,0,1,3.0,0.0,5.0,13.0,6.0,5,6247,624.7,2015,2,2802,0.19716823
4759,3636.363636,3,14.895,141.72,3,0,1,6,1,2,0,467,5,17.20909091,0,675.0,787.5,0.0,4020.153846,74.30769231,0,0,1,1.0,0.0,3.0,4.0,0.0,0,0,0.0,2015,11,3075,0.383627
4760,14545.45455,3,11.349,536.11,2,0,0,10,0,0,0,217,22,65.11636364,0,631.8181818,684.469697,0.0,17870.0,90.78461538,0,0,1,7.0,0.0,10.0,9.0,8.0,1,6664,717.6615385,2018,4,3957,0.19686863
4761,5909.090909,3,13.67,170.09,1,1,2,4,1,0,4,124,13,4.07,0,604.5454545,705.3030303,0.0,4878.461538,44.03076923,1,24307,1,5.0,0.0,0.0,7.0,5.0,0,0,0.0,2013,11,2345,0.25070688
4762,28800.0,5,24.189,728.99,5,1,3,10,1,1,0,27,12,8.689090909,0,659.0909091,768.9393939,0.0,8387.307692,11.6,0,0,1,4.0,0.0,2.0,27.0,17.0,0,0,0.0,2015,7,2952,0.3829553
4763,12000.0,5,15.026,277.11,2,4,7,10,0,1,0,327,14,11.91818182,1,741.8181818,927.2727273,0.0,19185.0,49.66153846,0,0,1,11.0,0.0,6.0,24.0,4.0,0,0,0.0,2015,1,2771,0.31330484
4764,15000.0,3,18.997,536.81,3,1,2,8,1,1,0,242,8,17.48727273,0,604.5454545,654.9242424,0.0,15582.69231,75.9,1,70,1,,,,,,0,0,0.0,2011,12,1644,0.32749745
4765,4090.909091,3,5.427,152.18,0,3,10,4,0,0,2,127,13,9.752727273,2,752.7272727,878.1818182,0.0,5997.384615,64.24615385,0,5,1,4.0,0.0,1.0,9.0,4.0,0,0,0.0,2014,10,2679,0.22189093
4766,16363.63636,5,10.377,330.12,1,0,12,9,1,0,0,74,30,34.57090909,0,763.6363636,827.2727273,0.0,11083.0,44.58461538,1,0,1,7.0,0.0,8.0,14.0,10.0,0,0,0.0,2015,10,3044,0.3461531
4767,5454.545455,3,7.62,186.97,0,0,6,1,2,1,4,681,10,16.36363636,0,568.6363636,616.0227273,0.0,10933.0,15.23076923,0,4,1,8.0,0.0,1.0,26.0,13.0,0,0,0.0,2014,3,2465,0.25436705
4768,24000.0,5,14.526,585.43,2,1,10,4,0,2,4,340,14,6.632727273,0,659.0909091,714.0151515,0.0,33813.23077,104.6769231,0,4,1,2.0,0.0,9.0,4.0,3.0,0,0,0.0,2018,12,4201,0.30308095
4769,2727.272727,3,11.556,100.86,2,0,0,0,1,1,10,646,8,4.000909091,0,747.2727273,934.0909091,0.0,2482.307692,31.6,1,19684,1,,,,,,0,0,0.0,2009,2,611,0.31020418
4770,2454.545455,3,21.98,114.55,4,5,10,0,1,0,10,93,8,17.92727273,0,690.0,862.5,0.0,4907.538462,35.3,1,188,1,6.0,0.0,23.0,10.0,5.0,3,241,51.90769231,2013,4,2131,0.20139201
4771,11972.72727,5,11.407,235.19,1,3,10,0,0,2,4,710,45,22.34181818,0,659.0909091,714.0151515,0.0,46167.0,68.0,1,268,1,,,,,,3,187,0.0,2011,3,1369,0.2254332
4772,28750.0,5,22.7,805.53,4,0,8,10,0,2,0,19,14,26.57454545,0,685.0,799.1666667,0.0,31330.38462,62.56923077,1,896,1,8.0,0.0,9.0,26.0,10.0,0,0,0.0,2013,7,2222,0.4526208
4773,9818.181818,3,8.767,281.91,0,0,0,10,0,0,2,458,5,14.55272727,0,823.6363636,960.9090909,0.0,282.6923077,0.923076923,0,5,1,1.0,0.0,10.0,11.0,4.0,2,1127,225.4,2018,2,3898,0.18789321
4774,7750.0,3,13.739,259.23,1,1,3,2,1,2,4,17,13,13.27090909,0,685.0,742.0833333,0.0,5802.461538,60.0,1,4,1,6.0,,3.0,19.0,11.0,3,755,226.5,2014,5,2526,0.1908736
4775,9886.363636,3,14.895,385.3,3,0,5,10,2,2,0,173,32,29.25818182,2,741.8181818,803.6363636,0.0,75246.0,52.7,0,0,1,9.0,0.0,3.0,18.0,6.0,0,4820,1446.0,2015,8,2983,0.24886343
4776,21818.18182,5,12.303,554.35,2,0,13,3,0,2,4,287,9,14.11,0,747.2727273,934.0909091,0.0,16141.84615,70.5,0,4,1,6.0,0.0,18.0,8.0,4.0,0,0,0.0,2016,3,3196,0.35867158
4777,21818.18182,3,10.15,646.76,1,0,8,1,0,1,0,131,6,25.99,0,631.8181818,789.7727273,0.0,29786.53846,77.07692308,1,0,1,6.0,0.0,5.0,18.0,11.0,0,0,0.0,2014,9,2649,0.28955665
4778,15000.0,3,7.667,462.96,0,0,8,10,2,0,0,29,19,17.07,0,613.6363636,767.0454545,0.0,17527.0,94.87692308,0,0,1,2.0,0.0,9.0,8.0,2.0,2,3816,381.6,2016,4,3227,0.19325842
4779,8000.0,3,17.901,296.87,4,3,5,0,1,1,5,72,10,2.315454545,0,681.8181818,738.6363636,0.0,2184.0,20.12307692,1,6,1,1.0,0.0,0.0,5.0,3.0,0,811,187.1538462,2016,1,3136,0.25469604
4780,17018.18182,5,15.389,334.99,2,0,2,5,0,0,0,617,9,12.63272727,2,622.7272727,726.5151515,0.0,40728.92308,86.76923077,0,0,1,4.0,0.0,7.0,11.0,3.0,3,7162,2148.6,2015,7,2952,0.19610775
4781,12727.27273,3,13.33,473.95,2,0,3,7,0,0,0,27,12,26.37272727,0,636.3636364,795.4545455,0.0,39834.30769,78.34615385,0,0,1,6.0,0.0,3.0,19.0,6.0,1,4874,974.8,2015,6,2922,0.19333996
4782,6000.0,3,11.691,202.14,1,1,10,10,1,1,0,221,8,17.41909091,0,685.0,856.25,0.0,11805.0,44.67692308,0,30972,1,12.0,0.0,2.0,17.0,5.0,0,0,0.0,2013,9,2284,0.24221304
4783,14400.0,3,11.061,480.29,2,1,4,3,1,2,4,160,4,19.12090909,0,690.0,747.5,0.0,10214.0,59.63076923,0,4,1,8.0,0.0,14.0,20.0,12.0,0,0,0.0,2015,7,2952,0.2719678
4784,21818.18182,3,17.039,698.12,2,0,4,10,1,2,0,33,22,35.96363636,0,725.4545455,846.3636364,1.0,2390.769231,21.43076923,0,0,1,2.0,0.0,10.0,6.0,3.0,0,0,0.0,2018,5,3987,0.39968538
4785,10909.09091,3,10.99,327.34,1,0,4,4,0,1,0,532,27,17.11,0,600.0,750.0,1.0,11904.0,56.19230769,0,0,1,6.0,0.0,9.0,28.0,14.0,0,0,0.0,2015,10,3044,0.29890496
4786,10909.09091,3,6.11,304.72,0,0,8,4,0,1,0,38,21,24.73,0,812.7272727,1015.909091,0.0,17248.0,34.38461538,0,0,1,5.0,0.0,17.0,16.0,8.0,0,0,0.0,2018,9,4110,0.23840916
4787,33090.90909,5,15.939,658.65,2,1,6,9,0,1,0,138,0,9.872727273,0,675.0,787.5,0.0,30932.30769,70.43076923,0,0,1,7.0,0.0,25.0,20.0,6.0,0,0,0.0,2014,7,2587,0.297707
4788,28363.63636,3,9.891,785.62,1,0,12,2,0,1,0,265,7,13.17272727,0,720.0,900.0,1.0,24755.0,77.32307692,1,0,1,7.0,0.0,12.0,17.0,13.0,0,0,0.0,2015,7,2952,0.28501067
4789,13090.90909,5,17.271,312.55,4,4,3,10,1,1,4,64,14,16.96909091,0,665.0,831.25,0.0,13333.0,97.38461538,0,4,1,3.0,0.0,5.0,11.0,6.0,0,0,0.0,2015,10,3044,0.3674926
4790,9454.545455,3,13.05,269.75,1,0,2,1,1,0,0,132,12,23.07272727,0,690.0,805.0,0.0,9181.153846,93.15384615,1,70,1,4.0,0.0,2.0,6.0,6.0,0,0,0.0,2013,9,2284,0.30028546
4791,5909.090909,3,11.49,214.32,1,0,12,2,1,1,0,48,10,25.70181818,0,720.0,840.0,0.0,8522.769231,33.41538462,0,0,1,6.0,0.0,4.0,16.0,3.0,3,103,33.27692308,2016,11,3441,0.1950271
4792,5727.272727,3,19.316,251.53,3,1,8,8,0,1,0,455,13,6.890909091,0,685.0,856.25,0.0,28613.07692,105.9692308,1,0,1,5.0,0.0,1.0,7.0,6.0,2,845,84.5,2013,8,2253,0.19112304
4793,2209.090909,3,10.791,89.67,2,1,7,10,0,0,0,276,20,7.53,0,878.1818182,1024.545455,0.0,1258.846154,3.2,0,0,1,4.0,0.0,11.0,16.0,3.0,3,829,286.9615385,2016,2,3167,0.19622768
4794,41363.63636,3,15.015,1190.28,2,1,5,5,0,2,2,195,38,4.745454545,0,720.0,840.0,0.0,11089.0,85.29230769,1,5,1,1.0,0.0,10.0,4.0,1.0,3,13408,0.0,2014,3,2465,0.20247093
4795,4545.454545,3,9.79,158.77,0,3,0,3,1,2,0,456,21,27.86363636,0,769.0909091,897.2727273,0.0,5231.076923,54.46153846,1,2495,1,,,,,,0,2173,401.1692308,2012,7,1857,0.21559462
4796,10000.0,5,14.193,241.97,3,3,8,5,2,2,3,535,17,18.13636364,0,760.0,950.0,0.0,5232.0,16.2,0,3,1,3.0,0.0,7.0,11.0,6.0,0,0,0.0,2016,1,3136,0.39099026
4797,20536.36364,3,15.813,676.52,3,3,5,10,2,1,0,612,7,17.34545455,0,670.0,725.8333333,3.0,1188.461538,1.1,0,0,1,3.0,0.0,17.0,26.0,16.0,2,7975,2392.5,2015,6,2922,0.19268626
4798,11818.18182,3,18.205,354.3,3,0,2,2,1,2,0,229,17,25.12727273,0,710.0,769.1666667,0.0,3369.692308,27.23076923,0,0,1,4.0,0.0,2.0,9.0,6.0,0,2352,271.3846154,2015,11,3075,0.2572996
4799,10045.45455,3,9.891,278.24,1,1,2,10,0,0,0,167,8,3.663636364,0,560.4545455,700.5681818,0.0,3812.307692,10.5,1,0,1,6.0,0.0,4.0,9.0,5.0,0,2547,293.8846154,2015,5,2891,0.20805068
4800,18068.18182,5,14.193,480.9,3,0,0,1,0,0,0,76,26,25.29818182,0,580.9090909,677.7272727,0.0,16989.23077,38.0,0,0,1,16.0,0.0,5.0,31.0,16.0,0,0,0.0,2015,12,3105,0.45454913
4801,8727.272727,3,18.24,290.19,3,0,5,10,0,0,0,31,2,19.54,0,609.0909091,761.3636364,1.0,9788.076923,27.9,0,0,1,10.0,0.0,4.0,48.0,16.0,0,0,0.0,2014,9,2649,0.38980764
4802,7272.727273,3,6.273,246.91,0,0,6,1,0,1,4,99,8,11.82545455,0,675.0,787.5,0.0,12575.23077,86.88461538,0,4,1,2.0,0.0,1.0,5.0,3.0,0,0,0.0,2016,3,3196,0.23145333
4803,28636.36364,5,11.691,796.18,2,1,0,10,0,2,0,156,18,27.6,0,785.4545455,916.3636364,0.0,21290.76923,51.13846154,1,0,1,5.0,0.0,10.0,19.0,12.0,0,0,0.0,2014,9,2649,0.27644843
4804,2718.181818,3,14.08,78.7,2,0,9,2,0,2,5,436,8,7.265454545,0,774.5454545,839.0909091,0.0,14161.53846,36.55384615,1,6,1,4.0,0.0,9.0,34.0,17.0,0,0,0.0,2017,10,3775,0.35088196
4805,7500.0,3,12.132,254.44,2,1,1,8,1,0,4,339,26,11.37272727,0,572.7272727,620.4545455,0.0,44404.61538,87.98461538,1,14893,1,,,,,,0,0,0.0,2010,5,1065,0.261903
4806,9090.909091,3,6.864,305.31,0,0,7,2,0,2,0,17,13,12.55090909,0,576.8181818,721.0227273,0.0,441041.0,70.15384615,0,0,1,7.0,,1.0,19.0,15.0,0,0,0.0,2015,12,3105,0.23796812
4807,4909.090909,3,12.141,203.59,2,1,10,10,0,0,4,90,21,15.64,3,736.3636364,797.7272727,0.0,6771.923077,33.5,0,4,1,7.0,0.0,1.0,14.0,9.0,0,0,0.0,2017,4,3592,0.26251194
4808,6363.636364,3,6.048,215.25,0,0,2,6,0,0,0,140,8,3.78,0,677.2727273,733.7121212,0.0,3626.769231,14.8,0,0,1,5.0,0.0,0.0,11.0,6.0,0,0,0.0,2018,1,3867,0.23114498
4809,18909.09091,3,11.691,539.03,2,0,1,10,0,2,0,348,18,18.24545455,3,627.2727273,784.0909091,0.0,13612.61538,52.73076923,0,0,1,5.0,0.0,4.0,25.0,14.0,3,4530,1254.461538,2014,6,2557,0.19163346
4810,2500.0,3,6.92,77.11,0,0,1,2,1,0,0,372,30,3.294545455,0,609.0909091,761.3636364,0.0,1136.307692,7.215384615,0,0,1,6.0,0.0,5.0,23.0,17.0,0,0,0.0,2015,3,2830,0.24310498
4811,7118.181818,3,16.55,231.18,3,2,10,9,0,1,5,27,12,31.87,0,627.2727273,784.0909091,0.0,7764.615385,78.46153846,1,6,1,3.0,0.0,8.0,11.0,7.0,3,3075,283.8461538,2015,8,2983,0.1918408
4812,4775.0,3,17.028,174.84,3,0,8,10,0,1,4,121,14,27.09818182,5,604.5454545,755.6818182,0.0,16012.76923,87.5,0,4,1,4.0,0.0,2.0,27.0,17.0,3,2085,0.0,2014,4,2496,0.21084635
4813,27272.72727,5,21.483,860.78,4,5,8,10,0,2,0,264,30,7.341818182,0,720.0,840.0,1.0,38057.0,53.41538462,1,0,1,12.0,0.0,23.0,22.0,12.0,2,3960,396.0,2018,3,3926,0.20229301
4814,14447.72727,5,17.86,309.51,3,0,9,0,0,0,5,402,0,10.86545455,0,665.0,720.4166667,1.0,2086.153846,17.23076923,1,6,1,5.0,0.0,5.0,35.0,20.0,3,1399,279.8,2015,7,2952,0.1969103
4815,24900.0,5,15.389,579.26,2,2,3,10,2,1,2,370,13,24.8,0,576.8181818,721.0227273,0.0,13151.53846,44.30769231,0,5,1,6.0,,6.0,30.0,10.0,0,0,0.0,2015,7,2952,0.39507613
4816,31818.18182,3,16.875,1278.55,3,3,3,9,1,1,2,335,8,2.390909091,0,636.3636364,742.4242424,0.0,19995.0,65.9,0,2270,1,3.0,0.0,9.0,21.0,16.0,1,17245,5571.461538,2012,11,1980,0.19268626
4817,4727.272727,3,11.466,134.28,2,1,6,9,2,1,2,32,21,25.70181818,0,604.5454545,705.3030303,1.0,7631.538462,53.2,0,5,1,7.0,0.0,5.0,12.0,6.0,3,127,38.1,2016,11,3441,0.1940026
4818,4545.454545,3,14.08,171.09,2,0,4,10,0,1,3,260,21,27.06545455,0,752.7272727,940.9090909,0.0,1659.0,29.83076923,0,3,1,1.0,0.0,5.0,10.0,5.0,3,417,144.3461538,2017,8,3714,0.19043991
4819,6545.454545,3,7.89,250.29,0,2,4,10,2,1,0,79,2,19.07,0,552.2727273,598.2954545,0.0,3209.0,41.72307692,0,0,1,4.0,0.0,11.0,8.0,6.0,0,0,0.0,2015,11,3075,0.24904355
4820,28636.36364,3,8.9,1111.37,0,0,3,6,0,2,0,134,8,25.31,0,700.0,816.6666667,0.0,93529.61538,62.56923077,1,0,1,4.0,0.0,7.0,14.0,9.0,3,6077,607.7,2014,1,2406,0.18988375
4821,10909.09091,5,13.49,276.06,2,0,10,0,0,2,0,790,41,7.6,0,604.5454545,654.9242424,1.0,6401.0,67.4,0,0,1,4.0,0.0,26.0,5.0,5.0,5,2387,716.1,2017,3,3561,0.19695775
4822,13090.90909,5,16.99,357.8,3,2,6,1,2,2,0,306,26,22.49,0,736.3636364,920.4545455,1.0,20662.0,76.38461538,0,0,1,7.0,0.0,11.0,19.0,7.0,0,0,0.0,2014,10,2679,0.40410534
4823,8181.818182,3,6.89,277.45,0,1,12,4,2,0,0,19,14,4.549090909,0,618.1818182,772.7272727,1.0,8828.0,46.30769231,1,0,1,7.0,,3.0,9.0,5.0,3,285,30.69230769,2015,8,2983,0.19034275
4824,6818.181818,3,8.775,241.13,1,1,2,2,0,0,0,814,4,30.07636364,0,758.1818182,821.3636364,0.0,76618.0,91.5,0,0,1,12.0,0.0,7.0,17.0,9.0,0,0,0.0,2016,4,3227,0.23540542
4825,7272.727273,3,14.661,282.41,3,0,5,0,1,0,0,140,8,11.04545455,0,544.0909091,589.4318182,0.0,6075.0,98.76923077,1,25459,1,,,,,,2,483,0.0,2012,1,1675,0.20768785
4826,5600.0,3,15.576,191.84,2,0,5,6,2,1,0,51,13,14.15454545,0,675.0,843.75,0.0,8488.615385,63.43076923,1,0,1,9.0,0.0,1.0,20.0,9.0,3,1285,257.0,2014,3,2465,0.19463909
4827,3272.727273,3,7.614,126.2,0,0,2,10,2,0,0,80,21,8.518181818,0,585.0,731.25,1.0,9901.230769,17.33846154,0,0,1,5.0,0.0,5.0,21.0,18.0,0,693,79.96153846,2018,7,4048,0.2141833
4828,8181.818182,3,10.99,327.34,1,1,1,1,1,0,4,422,30,16.49454545,0,636.3636364,689.3939394,0.0,11285.53846,76.24615385,1,1247,1,,,,,,0,2230,0.0,2011,8,1522,0.21901202
4829,13090.90909,3,15.389,492.09,2,4,12,7,0,1,4,342,21,16.42,0,752.7272727,940.9090909,0.0,23126.76923,79.75384615,0,4,1,4.0,0.0,9.0,27.0,17.0,3,6419,0.0,2016,10,3410,0.22369161
4830,18545.45455,3,23.88,665.89,4,0,4,7,1,0,0,148,11,19.82454545,0,564.5454545,611.5909091,0.0,20514.30769,48.8,1,0,1,9.0,0.0,22.0,17.0,9.0,3,8251,1650.2,2017,8,3714,0.20250794
4831,20413.63636,3,14.839,846.57,2,0,1,0,2,0,4,304,8,16.28727273,0,705.0,822.5,0.0,10788.61538,38.66153846,0,4,1,4.0,0.0,6.0,18.0,16.0,3,12158,1309.323077,2017,4,3592,0.19612505
4832,25000.0,3,15.037,850.44,2,0,8,9,0,2,0,89,3,18.14181818,1,622.7272727,726.5151515,0.0,9797.846154,63.10769231,1,0,1,4.0,0.0,9.0,6.0,2.0,3,11629,2146.892308,2015,11,3075,0.19321808
4833,6545.454545,3,5.337,243.13,0,0,4,7,2,0,0,405,2,18.73090909,0,597.2727273,746.5909091,0.0,18553.84615,67.7,0,0,1,3.0,0.0,16.0,17.0,9.0,2,3835,413.0,2015,4,2861,0.18947838
4834,12272.72727,5,18.45,384.59,3,3,3,10,0,1,2,92,18,24.73090909,0,544.0909091,634.7727273,1.0,15810.30769,46.8,0,5,1,3.0,0.0,12.0,16.0,12.0,3,1192,238.4,2018,7,4048,0.19632962
